timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739696191070,307,Get all products,200,OK,Product Request 1-3,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,306,0,0
1739696191069,321,Get all products,200,OK,Product Request 1-15,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,320,0,0
1739696191123,318,Get single product,200,OK,Product Request 1-1,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,310,0,0
1739696191442,0,Debug Sampler,200,OK,Product Request 1-1,text,true,,362,0,20,20,null,0,0,0
1739696191119,323,Get all products,200,OK,Product Request 1-10,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,323,0,0
1739696191156,297,Get all products,200,OK,Product Request 1-11,text,true,,2075,144,19,19,https://simple-grocery-store-api.glitch.me/products,297,0,0
1739696191187,308,Get all products,200,OK,Product Request 1-17,text,true,,2075,144,19,19,https://simple-grocery-store-api.glitch.me/products,307,0,0
1739696191228,326,Get single product,200,OK,Product Request 1-16,text,true,,18249,183,19,19,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,316,0,0
1739696191554,0,Debug Sampler,200,OK,Product Request 1-16,text,true,,363,0,19,19,null,0,0,0
1739696191234,320,Get all products,200,OK,Product Request 1-9,text,true,,2075,144,19,19,https://simple-grocery-store-api.glitch.me/products,319,0,0
1739696191271,300,Get all products,200,OK,Product Request 1-12,text,true,,2075,144,18,18,https://simple-grocery-store-api.glitch.me/products,300,0,0
1739696191275,315,Get all products,200,OK,Product Request 1-20,text,true,,2075,144,18,18,https://simple-grocery-store-api.glitch.me/products,314,0,0
1739696191287,320,Get all products,200,OK,Product Request 1-19,text,true,,2075,144,18,18,https://simple-grocery-store-api.glitch.me/products,320,0,0
1739696191391,339,Get single product,200,OK,Product Request 1-15,text,true,,18249,183,18,18,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,330,0,0
1739696191733,0,Debug Sampler,200,OK,Product Request 1-15,text,true,,362,0,18,18,null,0,0,0
1739696191456,388,Get single product,200,OK,Product Request 1-11,text,true,,18249,183,17,17,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,378,0,0
1739696191846,0,Debug Sampler,200,OK,Product Request 1-11,text,true,,363,0,17,17,null,0,0,0
1739696191307,561,Get single product,200,OK,Product Request 1-14,text,true,,18249,183,16,16,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,310,0,0
1739696191869,1,Debug Sampler,200,OK,Product Request 1-14,text,true,,363,0,16,16,null,0,0,0
1739696191325,559,Get single product,200,OK,Product Request 1-7,text,true,,18249,183,16,16,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,309,0,0
1739696191886,0,Debug Sampler,200,OK,Product Request 1-7,text,true,,362,0,16,16,null,0,0,0
1739696191322,567,Get single product,200,OK,Product Request 1-4,text,true,,18249,183,16,16,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,315,0,0
1739696191890,1,Debug Sampler,200,OK,Product Request 1-4,text,true,,362,0,15,15,null,0,0,0
1739696191275,618,Get single product,200,OK,Product Request 1-6,text,true,,18249,183,14,14,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,374,0,0
1739696191894,0,Debug Sampler,200,OK,Product Request 1-6,text,true,,361,0,14,14,null,0,0,0
1739696190973,932,Get all products,200,OK,Product Request 1-8,text,true,,2075,144,14,14,https://simple-grocery-store-api.glitch.me/products,932,0,0
1739696191379,542,Get single product,200,OK,Product Request 1-3,text,true,,18249,183,14,14,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,304,0,0
1739696191922,0,Debug Sampler,200,OK,Product Request 1-3,text,true,,362,0,14,14,null,0,0,0
1739696191364,563,Get single product,200,OK,Product Request 1-18,text,true,,18249,183,13,13,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,313,0,0
1739696191927,0,Debug Sampler,200,OK,Product Request 1-18,text,true,,363,0,13,13,null,0,0,0
1739696191448,486,Get single product,200,OK,Product Request 1-10,text,true,,18249,183,12,12,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,477,0,0
1739696191935,0,Debug Sampler,200,OK,Product Request 1-10,text,true,,362,0,12,12,null,0,0,0
1739696191610,410,Get single product,200,OK,Product Request 1-19,text,true,,18249,183,11,11,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,400,0,0
1739696192021,0,Debug Sampler,200,OK,Product Request 1-19,text,true,,363,0,11,11,null,0,0,0
1739696190711,1359,Get single product,200,OK,Product Request 1-2,text,true,,18250,183,10,10,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1351,0,0
1739696192070,1,Debug Sampler,200,OK,Product Request 1-2,text,true,,362,0,10,10,null,0,0,0
1739696191498,669,Get single product,200,OK,Product Request 1-17,text,true,,18249,183,10,10,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,422,0,0
1739696192168,0,Debug Sampler,200,OK,Product Request 1-17,text,true,,363,0,10,10,null,0,0,0
1739696191556,620,Get single product,200,OK,Product Request 1-9,text,true,,18249,183,9,9,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,371,0,0
1739696192177,0,Debug Sampler,200,OK,Product Request 1-9,text,true,,362,0,9,9,null,0,0,0
1739696191895,316,Get all products,200,OK,Product Request 1-6,text,true,,2075,144,8,8,https://simple-grocery-store-api.glitch.me/products,316,0,0
1739696191873,338,Get all products,200,OK,Product Request 1-14,text,true,,2075,144,8,8,https://simple-grocery-store-api.glitch.me/products,338,0,0
1739696191149,1076,Get all products,200,OK,Product Request 1-13,text,true,,2076,144,8,8,https://simple-grocery-store-api.glitch.me/products,1075,0,0
1739696191573,670,Get single product,200,OK,Product Request 1-12,text,true,,18249,183,8,8,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,426,0,0
